level,cn,ev_p_rooij,ev_p_delta,ev_a_given_c,ev_nc_given_na,ev_A || C,ev_A implies -C,ev_A implies C,ev_C implies -A,ev_C implies A,alpha,cost_conditional,ev_uncertain_both
prior,C implies A,0.12418492877101418,0.11384556490168506,0.12878930714424505,0.1250523680340861,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,10,0.01,0.6167182661809306
LL,A || C,-33.089774357499394,0.09476809551816032,0.23729654786382065,0.10324664612658319,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,1,0.1,0.5562985815035588
LL,A implies -C,-6.17919763290141e-11,-7.17587080620969e-14,5.8462490166522e-13,4.295141799196171e-14,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,1,0.1,0.5562985815035588
LL,A implies C,0.32347969082651484,0.30652014598090654,0.30774394849101405,0.31773555223540967,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,1,0.1,0.5562985815035588
LL,C implies -A,-1.7488781238012843,-7.601939298403021e-5,1.3265202235916083e-4,4.752490565399193e-7,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,1,0.1,0.5562985815035588
LL,C implies A,0.2902818676642596,0.26197801408618665,0.2843879945554411,0.27060464255997063,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,1,0.1,0.5562985815035588
PL,A || C,-11.600300919745113,0.0385587263624133,0.16684392416838922,0.04436180624678596,0.2664407828477317,7.510360173379078e-13,0.3821596857484784,9.510955554282046e-4,0.35044843584762336,1,0.1,0.6936772216797986
PL,A implies -C,-4.6095132059102406e-11,-4.1773090615599586e-14,3.907366823312724e-13,2.3920758068511052e-14,0.2664407828477317,7.510360173379078e-13,0.3821596857484784,9.510955554282046e-4,0.35044843584762336,1,0.1,0.6936772216797986
PL,A implies C,0.36812626154425876,0.3463387662603498,0.35100477970351984,0.3595063244142804,0.2664407828477317,7.510360173379078e-13,0.3821596857484784,9.510955554282046e-4,0.35044843584762336,1,0.1,0.6936772216797986
PL,C implies -A,-0.8686967140564502,-4.6384855553887605e-5,9.697293365669474e-5,3.6880301593359887e-7,0.2664407828477317,7.510360173379078e-13,0.3821596857484784,9.510955554282046e-4,0.35044843584762336,1,0.1,0.6936772216797986
PL,C implies A,0.3390414717849678,0.30589294980626347,0.33060355298702043,0.3164099454025114,0.2664407828477317,7.510360173379078e-13,0.3821596857484784,9.510955554282046e-4,0.35044843584762336,1,0.1,0.6936772216797986
prior,A || C,-13.687276239670766,0.010904319816701851,0.23356908157686232,0.22087208569443967,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,1,0.1,0.6167182661809306
prior,A implies -C,-25.103542705506225,-0.1254218295324652,0.010829036194738954,0.006902258293673033,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,1,0.1,0.6167182661809306
prior,A implies C,0.1289925944798248,0.12243063128680366,0.12489786203377998,0.12930311396144095,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,1,0.1,0.6167182661809306
prior,C implies -A,-48.10929802981573,-0.11606542312336467,0.0068008935658471145,0.01146529087648965,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,1,0.1,0.6167182661809306
prior,C implies A,0.12418492877101418,0.11384556490168506,0.12878930714424505,0.1250523680340861,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,1,0.1,0.6167182661809306
LL,A || C,-33.089774357499394,0.09476809551816032,0.23729654786382065,0.10324664612658319,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,3,0.1,0.5562985815035588
LL,A implies -C,-6.17919763290141e-11,-7.17587080620969e-14,5.8462490166522e-13,4.295141799196171e-14,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,3,0.1,0.5562985815035588
LL,A implies C,0.32347969082651484,0.30652014598090654,0.30774394849101405,0.31773555223540967,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,3,0.1,0.5562985815035588
LL,C implies -A,-1.7488781238012843,-7.601939298403021e-5,1.3265202235916083e-4,4.752490565399193e-7,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,3,0.1,0.5562985815035588
LL,C implies A,0.2902818676642596,0.26197801408618665,0.2843879945554411,0.27060464255997063,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,3,0.1,0.5562985815035588
PL,A || C,-1.1543992063288058,0.004456920332580934,0.058811166298295775,0.006699453546018505,0.09908737307442293,2.474179087716901e-13,0.4660960154477647,3.120177940445785e-4,0.43450459368353034,3,0.1,0.895809908530414
PL,A implies -C,-2.0029911695694956e-11,-1.3988795461547063e-14,1.471049183923203e-13,7.440369303614741e-15,0.09908737307442293,2.474179087716901e-13,0.4660960154477647,3.120177940445785e-4,0.43450459368353034,3,0.1,0.895809908530414
PL,A implies C,0.4488220116540014,0.4214963046830062,0.4305753848754408,0.43766334807507246,0.09908737307442293,2.474179087716901e-13,0.4660960154477647,3.120177940445785e-4,0.43450459368353034,3,0.1,0.895809908530414
PL,C implies -A,-0.25109791918540997,-1.690130621913537e-5,4.0716469127222225e-5,1.5222107000563657e-7,0.09908737307442293,2.474179087716901e-13,0.4660960154477647,3.120177940445785e-4,0.43450459368353034,3,0.1,0.895809908530414
PL,C implies A,0.4198488043473296,0.3818889861547703,0.4092032893433058,0.39537018263607226,0.09908737307442293,2.474179087716901e-13,0.4660960154477647,3.120177940445785e-4,0.43450459368353034,3,0.1,0.895809908530414
prior,A || C,-13.687276239670766,0.010904319816701851,0.23356908157686232,0.22087208569443967,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,3,0.1,0.6167182661809306
prior,A implies -C,-25.103542705506225,-0.1254218295324652,0.010829036194738954,0.006902258293673033,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,3,0.1,0.6167182661809306
prior,A implies C,0.1289925944798248,0.12243063128680366,0.12489786203377998,0.12930311396144095,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,3,0.1,0.6167182661809306
prior,C implies -A,-48.10929802981573,-0.11606542312336467,0.0068008935658471145,0.01146529087648965,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,3,0.1,0.6167182661809306
prior,C implies A,0.12418492877101418,0.11384556490168506,0.12878930714424505,0.1250523680340861,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,3,0.1,0.6167182661809306
LL,A || C,-33.089774357499394,0.09476809551816032,0.23729654786382065,0.10324664612658319,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,5,0.1,0.5562985815035588
LL,A implies -C,-6.17919763290141e-11,-7.17587080620969e-14,5.8462490166522e-13,4.295141799196171e-14,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,5,0.1,0.5562985815035588
LL,A implies C,0.32347969082651484,0.30652014598090654,0.30774394849101405,0.31773555223540967,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,5,0.1,0.5562985815035588
LL,C implies -A,-1.7488781238012843,-7.601939298403021e-5,1.3265202235916083e-4,4.752490565399193e-7,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,5,0.1,0.5562985815035588
LL,C implies A,0.2902818676642596,0.26197801408618665,0.2843879945554411,0.27060464255997063,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,5,0.1,0.5562985815035588
PL,A || C,-0.22128028121362897,6.606057785603437e-4,0.01539439616263715,0.0016945315779371974,0.02848477053692461,5.494989756264633e-14,0.503199755058912,7.520870185776172e-5,0.4682402657022635,5,0.1,0.9768224880345022
PL,A implies -C,-4.949267221592894e-12,-3.1046509546320606e-15,3.1642274057822645e-14,1.6514207465743914e-15,0.02848477053692461,5.494989756264633e-14,0.503199755058912,7.520870185776172e-5,0.4682402657022635,5,0.1,0.9768224880345022
PL,A implies C,0.48440134538563484,0.45434790600856023,0.4648093635308022,0.47190799233072916,0.02848477053692461,5.494989756264633e-14,0.503199755058912,7.520870185776172e-5,0.4682402657022635,5,0.1,0.9768224880345022
PL,C implies -A,-0.06014966930113144,-4.116675681908253e-6,9.99556926516251e-6,3.756761364563242e-8,0.02848477053692461,5.494989756264633e-14,0.503199755058912,7.520870185776172e-5,0.4682402657022635,5,0.1,0.9768224880345022
PL,C implies A,0.4521491924418507,0.4116517480613503,0.4403632120200652,0.4264055709457999,0.02848477053692461,5.494989756264633e-14,0.503199755058912,7.520870185776172e-5,0.4682402657022635,5,0.1,0.9768224880345022
prior,A || C,-13.687276239670766,0.010904319816701851,0.23356908157686232,0.22087208569443967,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,5,0.1,0.6167182661809306
prior,A implies -C,-25.103542705506225,-0.1254218295324652,0.010829036194738954,0.006902258293673033,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,5,0.1,0.6167182661809306
prior,A implies C,0.1289925944798248,0.12243063128680366,0.12489786203377998,0.12930311396144095,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,5,0.1,0.6167182661809306
prior,C implies -A,-48.10929802981573,-0.11606542312336467,0.0068008935658471145,0.01146529087648965,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,5,0.1,0.6167182661809306
prior,C implies A,0.12418492877101418,0.11384556490168506,0.12878930714424505,0.1250523680340861,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,5,0.1,0.6167182661809306
LL,A || C,-33.089774357499394,0.09476809551816032,0.23729654786382065,0.10324664612658319,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,10,0.1,0.5562985815035588
LL,A implies -C,-6.17919763290141e-11,-7.17587080620969e-14,5.8462490166522e-13,4.295141799196171e-14,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,10,0.1,0.5562985815035588
LL,A implies C,0.32347969082651484,0.30652014598090654,0.30774394849101405,0.31773555223540967,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,10,0.1,0.5562985815035588
LL,C implies -A,-1.7488781238012843,-7.601939298403021e-5,1.3265202235916083e-4,4.752490565399193e-7,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,10,0.1,0.5562985815035588
LL,C implies A,0.2902818676642596,0.26197801408618665,0.2843879945554411,0.27060464255997063,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,10,0.1,0.5562985815035588
PL,A || C,-0.00109882152055725,3.7171017451633745e-4,0.004257567054137813,0.001435605856598685,0.012107850905188872,1.0970112422117867e-15,0.5133459564523744,1.4094282543277526e-6,0.47454478321423343,10,0.1,0.9995939437169636
PL,A implies -C,-9.159974752770243e-14,5.40302116794125e-17,5.840100972392844e-16,1.50375456283308e-16,0.012107850905188872,1.0970112422117867e-15,0.5133459564523744,1.4094282543277526e-6,0.47454478321423343,10,0.1,0.9995939437169636
PL,A implies C,0.4938097864718856,0.4623332257726542,0.4727058462101092,0.4805221697376304,0.012107850905188872,1.0970112422117867e-15,0.5133459564523744,1.4094282543277526e-6,0.47454478321423343,10,0.1,0.9995939437169636
PL,C implies -A,-0.0011180028503926722,-7.621383570619845e-8,1.9253562780523983e-7,2.2509041166414167e-9,0.012107850905188872,1.0970112422117867e-15,0.5133459564523744,1.4094282543277526e-6,0.47454478321423343,10,0.1,0.9995939437169636
PL,C implies A,0.4577148059572216,0.4153232795202169,0.4450557947246429,0.43062971357276925,0.012107850905188872,1.0970112422117867e-15,0.5133459564523744,1.4094282543277526e-6,0.47454478321423343,10,0.1,0.9995939437169636
prior,A || C,-13.687276239670766,0.010904319816701851,0.23356908157686232,0.22087208569443967,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,10,0.1,0.6167182661809306
prior,A implies -C,-25.103542705506225,-0.1254218295324652,0.010829036194738954,0.006902258293673033,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,10,0.1,0.6167182661809306
prior,A implies C,0.1289925944798248,0.12243063128680366,0.12489786203377998,0.12930311396144095,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,10,0.1,0.6167182661809306
prior,C implies -A,-48.10929802981573,-0.11606542312336467,0.0068008935658471145,0.01146529087648965,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,10,0.1,0.6167182661809306
prior,C implies A,0.12418492877101418,0.11384556490168506,0.12878930714424505,0.1250523680340861,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,10,0.1,0.6167182661809306
LL,A || C,-33.089774357499394,0.09476809551816032,0.23729654786382065,0.10324664612658319,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,1,0.5,0.5562985815035588
LL,A implies -C,-6.17919763290141e-11,-7.17587080620969e-14,5.8462490166522e-13,4.295141799196171e-14,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,1,0.5,0.5562985815035588
LL,A implies C,0.32347969082651484,0.30652014598090654,0.30774394849101405,0.31773555223540967,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,1,0.5,0.5562985815035588
LL,C implies -A,-1.7488781238012843,-7.601939298403021e-5,1.3265202235916083e-4,4.752490565399193e-7,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,1,0.5,0.5562985815035588
LL,C implies A,0.2902818676642596,0.26197801408618665,0.2843879945554411,0.27060464255997063,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,1,0.5,0.5562985815035588
PL,A || C,-11.046027558754924,0.03478185838387086,0.14694439409077312,0.039995234853589634,0.23695077796968836,6.87067227957736e-13,0.39827908444609755,8.864423665108336e-4,0.3638836952170402,1,0.5,0.726824634584414
PL,A implies -C,-4.2714431082222767e-11,-3.825004160213778e-14,3.5068506904872693e-13,2.1855588611942373e-14,0.23695077796968836,6.87067227957736e-13,0.39827908444609755,8.864423665108336e-4,0.3638836952170402,1,0.5,0.726824634584414
PL,A implies C,0.38371577682264735,0.36139412745208727,0.3660369149665526,0.375076660791875,0.23695077796968836,6.87067227957736e-13,0.39827908444609755,8.864423665108336e-4,0.3638836952170402,1,0.5,0.726824634584414
PL,C implies -A,-0.8158971206651279,-4.313392811439129e-5,8.951862522869937e-5,3.3584842211414253e-7,0.23695077796968836,6.87067227957736e-13,0.39827908444609755,8.864423665108336e-4,0.3638836952170402,1,0.5,0.726824634584414
PL,C implies A,0.3519849785610737,0.31914729213830656,0.3434662263252293,0.3301563717718842,0.23695077796968836,6.87067227957736e-13,0.39827908444609755,8.864423665108336e-4,0.3638836952170402,1,0.5,0.726824634584414
prior,A || C,-13.687276239670766,0.010904319816701851,0.23356908157686232,0.22087208569443967,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,1,0.5,0.6167182661809306
prior,A implies -C,-25.103542705506225,-0.1254218295324652,0.010829036194738954,0.006902258293673033,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,1,0.5,0.6167182661809306
prior,A implies C,0.1289925944798248,0.12243063128680366,0.12489786203377998,0.12930311396144095,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,1,0.5,0.6167182661809306
prior,C implies -A,-48.10929802981573,-0.11606542312336467,0.0068008935658471145,0.01146529087648965,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,1,0.5,0.6167182661809306
prior,C implies A,0.12418492877101418,0.11384556490168506,0.12878930714424505,0.1250523680340861,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,1,0.5,0.6167182661809306
LL,A || C,-33.089774357499394,0.09476809551816032,0.23729654786382065,0.10324664612658319,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,3,0.5,0.5562985815035588
LL,A implies -C,-6.17919763290141e-11,-7.17587080620969e-14,5.8462490166522e-13,4.295141799196171e-14,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,3,0.5,0.5562985815035588
LL,A implies C,0.32347969082651484,0.30652014598090654,0.30774394849101405,0.31773555223540967,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,3,0.5,0.5562985815035588
LL,C implies -A,-1.7488781238012843,-7.601939298403021e-5,1.3265202235916083e-4,4.752490565399193e-7,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,3,0.5,0.5562985815035588
LL,C implies A,0.2902818676642596,0.26197801408618665,0.2843879945554411,0.27060464255997063,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,3,0.5,0.5562985815035588
PL,A || C,-0.6137203835337399,0.0025521935900917393,0.02507953735099241,0.003673225411682839,0.04349379382827097,1.0630178863176577e-13,0.4980752674551219,1.3704886874232877e-4,0.45829388984777064,3,0.5,0.9556911170685172
PL,A implies -C,-8.654490838992144e-12,-5.92529044097966e-15,6.124206188354282e-14,3.2805418617129877e-15,0.04349379382827097,1.0630178863176577e-13,0.4980752674551219,1.3704886874232877e-4,0.45829388984777064,3,0.5,0.9556911170685172
PL,A implies C,0.47987702542316496,0.45200523442737517,0.4606004299154854,0.46910178503303196,0.04349379382827097,1.0630178863176577e-13,0.4980752674551219,1.3704886874232877e-4,0.45829388984777064,3,0.5,0.9556911170685172
PL,C implies -A,-0.11243653032186171,-7.370077868009467e-6,1.7503259565418697e-5,6.456123581702558e-8,0.04349379382827097,1.0630178863176577e-13,0.4980752674551219,1.3704886874232877e-4,0.45829388984777064,3,0.5,0.9556911170685172
PL,C implies A,0.4428417734150013,0.40671596070906296,0.4323424164011484,0.42105697450824253,0.04349379382827097,1.0630178863176577e-13,0.4980752674551219,1.3704886874232877e-4,0.45829388984777064,3,0.5,0.9556911170685172
prior,A || C,-13.687276239670766,0.010904319816701851,0.23356908157686232,0.22087208569443967,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,3,0.5,0.6167182661809306
prior,A implies -C,-25.103542705506225,-0.1254218295324652,0.010829036194738954,0.006902258293673033,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,3,0.5,0.6167182661809306
prior,A implies C,0.1289925944798248,0.12243063128680366,0.12489786203377998,0.12930311396144095,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,3,0.5,0.6167182661809306
prior,C implies -A,-48.10929802981573,-0.11606542312336467,0.0068008935658471145,0.01146529087648965,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,3,0.5,0.6167182661809306
prior,C implies A,0.12418492877101418,0.11384556490168506,0.12878930714424505,0.1250523680340861,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,3,0.5,0.6167182661809306
LL,A || C,-33.089774357499394,0.09476809551816032,0.23729654786382065,0.10324664612658319,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,5,0.5,0.5562985815035588
LL,A implies -C,-6.17919763290141e-11,-7.17587080620969e-14,5.8462490166522e-13,4.295141799196171e-14,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,5,0.5,0.5562985815035588
LL,A implies C,0.32347969082651484,0.30652014598090654,0.30774394849101405,0.31773555223540967,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,5,0.5,0.5562985815035588
LL,C implies -A,-1.7488781238012843,-7.601939298403021e-5,1.3265202235916083e-4,4.752490565399193e-7,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,5,0.5,0.5562985815035588
LL,C implies A,0.2902818676642596,0.26197801408618665,0.2843879945554411,0.27060464255997063,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,5,0.5,0.5562985815035588
PL,A || C,-0.03661503294793578,2.5710884512332774e-4,0.00348515815687526,7.002882857788038e-4,0.00771946553152404,9.019037320857407e-15,0.5186647461996811,1.2133694132203079e-5,0.4736036545746762,5,0.5,0.9961922534730329
PL,A implies -C,-7.962530460179576e-13,-4.1809506442302e-16,5.1232285530937986e-15,3.626655246357823e-16,0.00771946553152404,9.019037320857407e-15,0.5186647461996811,1.2133694132203079e-5,0.4736036545746762,5,0.5,0.9961922534730329
PL,A implies C,0.4997036644763512,0.47063689187712654,0.4790459161797527,0.4884473812282946,0.00771946553152404,9.019037320857407e-15,0.5186647461996811,1.2133694132203079e-5,0.4736036545746762,5,0.5,0.9961922534730329
PL,C implies -A,-0.009744301763735877,-6.631289337792025e-7,1.6071947267496828e-6,6.386532462597102e-9,0.00771946553152404,9.019037320857407e-15,0.5186647461996811,1.2133694132203079e-5,0.4736036545746762,5,0.5,0.9961922534730329
PL,C implies A,0.4575115636505249,0.4210298137470403,0.4463994870559422,0.4359728541440155,0.00771946553152404,9.019037320857407e-15,0.5186647461996811,1.2133694132203079e-5,0.4736036545746762,5,0.5,0.9961922534730329
prior,A || C,-13.687276239670766,0.010904319816701851,0.23356908157686232,0.22087208569443967,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,5,0.5,0.6167182661809306
prior,A implies -C,-25.103542705506225,-0.1254218295324652,0.010829036194738954,0.006902258293673033,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,5,0.5,0.6167182661809306
prior,A implies C,0.1289925944798248,0.12243063128680366,0.12489786203377998,0.12930311396144095,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,5,0.5,0.6167182661809306
prior,C implies -A,-48.10929802981573,-0.11606542312336467,0.0068008935658471145,0.01146529087648965,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,5,0.5,0.6167182661809306
prior,C implies A,0.12418492877101418,0.11384556490168506,0.12878930714424505,0.1250523680340861,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,5,0.5,0.6167182661809306
LL,A || C,-33.089774357499394,0.09476809551816032,0.23729654786382065,0.10324664612658319,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,10,0.5,0.5562985815035588
LL,A implies -C,-6.17919763290141e-11,-7.17587080620969e-14,5.8462490166522e-13,4.295141799196171e-14,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,10,0.5,0.5562985815035588
LL,A implies C,0.32347969082651484,0.30652014598090654,0.30774394849101405,0.31773555223540967,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,10,0.5,0.5562985815035588
LL,C implies -A,-1.7488781238012843,-7.601939298403021e-5,1.3265202235916083e-4,4.752490565399193e-7,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,10,0.5,0.5562985815035588
LL,C implies A,0.2902818676642596,0.26197801408618665,0.2843879945554411,0.27060464255997063,0.3634388620190799,1.2990106974914057e-12,0.3353301109728594,0.0017106804341109935,0.299520346572654,10,0.5,0.5562985815035588
PL,A || C,0.0011869527596612833,1.5466483838300467e-4,0.0015499646300807467,5.693086576844592e-4,0.004682535032103159,2.063888278445425e-16,0.5259054920960151,2.9190937040404543e-8,0.4694119436810099,10,0.5,0.9999927399380575
PL,A implies -C,-1.4304793149700336e-15,1.0211508292742976e-16,1.0542996432897156e-16,1.2138080934788186e-16,0.004682535032103159,2.063888278445425e-16,0.5259054920960151,2.9190937040404543e-8,0.4694119436810099,10,0.5,0.9999927399380575
PL,A implies C,0.5066063771766681,0.47655373908146914,0.48207742353257255,0.4946558165021893,0.004682535032103159,2.063888278445425e-16,0.5259054920960151,2.9190937040404543e-8,0.4694119436810099,10,0.5,0.9999927399380575
PL,C implies -A,-1.9405542662648238e-5,-1.2234268715837714e-9,5.751509336722836e-9,5.883687004698958e-10,0.004682535032103159,2.063888278445425e-16,0.5259054920960151,2.9190937040404543e-8,0.4694119436810099,10,0.5,0.9999927399380575
PL,C implies A,0.45327389577505933,0.4168273125643413,0.44089625970678503,0.4317956785445773,0.004682535032103159,2.063888278445425e-16,0.5259054920960151,2.9190937040404543e-8,0.4694119436810099,10,0.5,0.9999927399380575
prior,A || C,-13.687276239670766,0.010904319816701851,0.23356908157686232,0.22087208569443967,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,10,0.5,0.6167182661809306
prior,A implies -C,-25.103542705506225,-0.1254218295324652,0.010829036194738954,0.006902258293673033,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,10,0.5,0.6167182661809306
prior,A implies C,0.1289925944798248,0.12243063128680366,0.12489786203377998,0.12930311396144095,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,10,0.5,0.6167182661809306
prior,C implies -A,-48.10929802981573,-0.11606542312336467,0.0068008935658471145,0.01146529087648965,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,10,0.5,0.6167182661809306
prior,C implies A,0.12418492877101418,0.11384556490168506,0.12878930714424505,0.1250523680340861,0.45044341378541847,0.13905292329099775,0.13621401069758035,0.13856947514377105,0.13572017708277626,10,0.5,0.6167182661809306
